date,country,cases,cum_cases,smooth_cases
2022-06-07,Luxembourg,0,0,0
2022-06-08,Luxembourg,0,0,0
2022-06-09,Luxembourg,0,0,0
2022-06-10,Luxembourg,0,0,0.14285714285714285
2022-06-11,Luxembourg,0,0,0.14285714285714285
2022-06-12,Luxembourg,0,0,0.14285714285714285
2022-06-13,Luxembourg,1,1,0.14285714285714285
2022-06-14,Luxembourg,0,1,0.14285714285714285
2022-06-15,Luxembourg,0,1,0.14285714285714285
2022-06-16,Luxembourg,0,1,0.14285714285714285
2022-06-17,Luxembourg,0,1,0
2022-06-18,Luxembourg,0,1,0
2022-06-19,Luxembourg,0,1,0
2022-06-20,Luxembourg,0,1,0
2022-06-21,Luxembourg,0,1,0.2857142857142857
2022-06-22,Luxembourg,0,1,0.2857142857142857
2022-06-23,Luxembourg,0,1,0.2857142857142857
2022-06-24,Luxembourg,2,3,0.2857142857142857
2022-06-25,Luxembourg,0,3,0.42857142857142855
2022-06-26,Luxembourg,0,3,0.42857142857142855
2022-06-27,Luxembourg,0,3,0.5714285714285714
2022-06-28,Luxembourg,1,4,0.42857142857142855
2022-06-29,Luxembourg,0,4,0.42857142857142855
2022-06-30,Luxembourg,1,5,0.42857142857142855
2022-07-01,Luxembourg,1,6,0.42857142857142855
2022-07-02,Luxembourg,0,6,0.2857142857142857
2022-07-03,Luxembourg,0,6,0.2857142857142857
2022-07-04,Luxembourg,0,6,0.14285714285714285
2022-07-05,Luxembourg,0,6,0
2022-07-06,Luxembourg,0,6,0
2022-07-07,Luxembourg,0,6,0
2022-07-08,Luxembourg,0,6,0
2022-07-09,Luxembourg,0,6,0.2857142857142857
2022-07-10,Luxembourg,0,6,0.2857142857142857
2022-07-11,Luxembourg,0,6,0.2857142857142857
2022-07-12,Luxembourg,2,8,0.42857142857142855
2022-07-13,Luxembourg,0,8,0.42857142857142855
2022-07-14,Luxembourg,0,8,0.42857142857142855
2022-07-15,Luxembourg,1,9,0.5714285714285714
2022-07-16,Luxembourg,0,9,0.2857142857142857
2022-07-17,Luxembourg,0,9,0.8571428571428571
2022-07-18,Luxembourg,1,10,1
2022-07-19,Luxembourg,0,10,1
2022-07-20,Luxembourg,4,14,1
2022-07-21,Luxembourg,1,15,1
2022-07-22,Luxembourg,1,16,1.2857142857142858
2022-07-23,Luxembourg,0,16,1.7142857142857142
2022-07-24,Luxembourg,0,16,1.2857142857142858
2022-07-25,Luxembourg,3,19,1.8571428571428572
2022-07-26,Luxembourg,3,22,2
2022-07-27,Luxembourg,1,23,2
2022-07-28,Luxembourg,5,28,2
2022-07-29,Luxembourg,2,30,1.5714285714285714
2022-07-30,Luxembourg,0,30,1.1428571428571428
2022-07-31,Luxembourg,0,30,1.2857142857142858
2022-08-01,Luxembourg,0,30,0.8571428571428571
2022-08-02,Luxembourg,0,30,0.5714285714285714
2022-08-03,Luxembourg,2,32,0.5714285714285714
2022-08-04,Luxembourg,2,34,0.5714285714285714
2022-08-05,Luxembourg,0,34,1.2857142857142858
2022-08-06,Luxembourg,0,34,1.5714285714285714
2022-08-07,Luxembourg,0,34,1.4285714285714286
2022-08-08,Luxembourg,5,39,1.2857142857142858
2022-08-09,Luxembourg,2,41,1.4285714285714286
2022-08-10,Luxembourg,1,42,1.4285714285714286
2022-08-11,Luxembourg,1,43,1.4285714285714286
2022-08-12,Luxembourg,1,44,0.7142857142857143
2022-08-13,Luxembourg,0,44,0.5714285714285714
2022-08-14,Luxembourg,0,44,0.42857142857142855
2022-08-15,Luxembourg,0,44,0.2857142857142857
2022-08-16,Luxembourg,1,45,0.5714285714285714
2022-08-17,Luxembourg,0,45,0.5714285714285714
2022-08-18,Luxembourg,0,45,0.5714285714285714
2022-08-19,Luxembourg,3,48,0.8571428571428571
2022-08-20,Luxembourg,0,48,0.8571428571428571
2022-08-21,Luxembourg,0,48,0.8571428571428571
2022-08-22,Luxembourg,2,50,1
2022-08-23,Luxembourg,1,51,0.7142857142857143
2022-08-24,Luxembourg,0,51,0.7142857142857143
2022-08-25,Luxembourg,1,52,0.7142857142857143
2022-08-26,Luxembourg,1,53,0.42857142857142855
2022-08-27,Luxembourg,0,53,0.2857142857142857
2022-08-28,Luxembourg,0,53,0.2857142857142857
2022-08-29,Luxembourg,0,53,0.14285714285714285
2022-08-30,Luxembourg,0,53,0
2022-08-31,Luxembourg,0,53,0
2022-09-01,Luxembourg,0,53,0
2022-09-02,Luxembourg,0,53,0
2022-09-03,Luxembourg,0,53,0
2022-09-04,Luxembourg,0,53,0.14285714285714285
2022-09-05,Luxembourg,0,53,0.2857142857142857
2022-09-06,Luxembourg,0,53,0.2857142857142857
2022-09-07,Luxembourg,1,54,0.2857142857142857
2022-09-08,Luxembourg,1,55,0.2857142857142857
2022-09-09,Luxembourg,0,55,0.2857142857142857
2022-09-10,Luxembourg,0,55,0.2857142857142857
2022-09-11,Luxembourg,0,55,0.14285714285714285
2022-09-12,Luxembourg,0,55,0
2022-09-13,Luxembourg,0,55,0
2022-09-14,Luxembourg,0,55,0
2022-09-15,Luxembourg,0,55,0
2022-09-16,Luxembourg,0,55,0
2022-09-17,Luxembourg,0,55,0
2022-09-18,Luxembourg,0,55,0
2022-09-19,Luxembourg,0,55,0
2022-09-20,Luxembourg,0,55,0
2022-09-21,Luxembourg,0,55,0
2022-09-22,Luxembourg,0,55,0
2022-09-23,Luxembourg,0,55,0
2022-09-24,Luxembourg,0,55,0
2022-09-25,Luxembourg,0,55,0
2022-09-26,Luxembourg,0,55,0
2022-09-27,Luxembourg,0,55,0
2022-09-28,Luxembourg,0,55,0
2022-09-29,Luxembourg,0,55,0
2022-09-30,Luxembourg,0,55,0
2022-10-01,Luxembourg,0,55,0
2022-10-02,Luxembourg,0,55,0
2022-10-03,Luxembourg,0,55,0
2022-10-04,Luxembourg,0,55,0
2022-10-05,Luxembourg,0,55,0
2022-10-06,Luxembourg,0,55,0
2022-10-07,Luxembourg,0,55,0
2022-10-08,Luxembourg,0,55,0
2022-10-09,Luxembourg,0,55,0
2022-10-10,Luxembourg,0,55,0
2022-10-11,Luxembourg,0,55,0
2022-10-12,Luxembourg,0,55,0
2022-10-13,Luxembourg,0,55,0
2022-10-14,Luxembourg,0,55,0
2022-10-16,Luxembourg,0,55,0
2022-10-17,Luxembourg,0,55,0
2022-10-18,Luxembourg,0,55,0
2022-10-19,Luxembourg,0,55,0
2022-10-20,Luxembourg,0,55,0
2022-10-21,Luxembourg,0,55,0
2022-10-23,Luxembourg,0,55,0
2022-10-24,Luxembourg,0,55,0
2022-10-25,Luxembourg,0,55,0
2022-10-26,Luxembourg,0,55,0
2022-10-27,Luxembourg,0,55,0
2022-10-28,Luxembourg,0,55,0
2022-10-31,Luxembourg,0,55,0
2022-11-01,Luxembourg,0,55,0
2022-11-02,Luxembourg,0,55,0
2022-11-03,Luxembourg,0,55,0.14285714285714285
2022-11-04,Luxembourg,0,55,0.14285714285714285
2022-11-07,Luxembourg,0,55,0.2857142857142857
2022-11-08,Luxembourg,1,56,0.2857142857142857
2022-11-09,Luxembourg,0,56,0.2857142857142857
2022-11-10,Luxembourg,1,57,0.2857142857142857
2022-11-11,Luxembourg,0,57,0.2857142857142857
2022-11-14,Luxembourg,0,57,0.14285714285714285
2022-11-15,Luxembourg,0,57,0.14285714285714285
2022-11-16,Luxembourg,0,57,0
2022-11-17,Luxembourg,0,57,0
2022-11-18,Luxembourg,0,57,0
2022-11-21,Luxembourg,0,57,0
2022-11-22,Luxembourg,0,57,0
2022-11-23,Luxembourg,0,57,0
2022-11-24,Luxembourg,0,57,0
2022-11-25,Luxembourg,0,57,0
2022-11-26,Luxembourg,0,57,0
2022-11-28,Luxembourg,0,57,0
2022-11-29,Luxembourg,0,57,0
2022-11-30,Luxembourg,0,57,0
2022-12-01,Luxembourg,0,57,0
2022-12-02,Luxembourg,0,57,0
2022-12-04,Luxembourg,0,57,0
2022-12-05,Luxembourg,0,57,0
2022-12-06,Luxembourg,0,57,0
2022-12-07,Luxembourg,0,57,0
2022-12-08,Luxembourg,0,57,0
2022-12-09,Luxembourg,0,57,0
2022-12-12,Luxembourg,0,57,0
2022-12-13,Luxembourg,0,57,0
2022-12-14,Luxembourg,0,57,0
2022-12-15,Luxembourg,0,57,0
2022-12-16,Luxembourg,0,57,0
2022-12-19,Luxembourg,0,57,0
2022-12-20,Luxembourg,0,57,0
2022-12-21,Luxembourg,0,57,0
2022-12-22,Luxembourg,0,57,0
2022-12-27,Luxembourg,0,57,0
2022-12-28,Luxembourg,0,57,0
2022-12-29,Luxembourg,0,57,0
2022-12-30,Luxembourg,0,57,0
2022-12-31,Luxembourg,0,57,0
2023-01-02,Luxembourg,0,57,0
2023-01-05,Luxembourg,0,57,0
2023-01-06,Luxembourg,0,57,0
2023-01-09,Luxembourg,0,57,0
2023-01-10,Luxembourg,0,57,0
2023-01-11,Luxembourg,0,57,0
2023-01-12,Luxembourg,0,57,0
2023-01-13,Luxembourg,0,57,0
2023-01-16,Luxembourg,0,57,0
2023-01-17,Luxembourg,0,57,0
2023-01-18,Luxembourg,0,57,0
2023-01-19,Luxembourg,0,57,0
2023-01-20,Luxembourg,0,57,0
2023-01-21,Luxembourg,0,57,0
2023-01-23,Luxembourg,0,57,0
2023-01-24,Luxembourg,0,57,0
2023-01-25,Luxembourg,0,57,0
2023-01-26,Luxembourg,0,57,0
2023-01-27,Luxembourg,0,57,0
2023-01-30,Luxembourg,0,57,0
2023-01-31,Luxembourg,0,57,0
2023-02-01,Luxembourg,0,57,0
2023-02-02,Luxembourg,0,57,0
2023-02-03,Luxembourg,0,57,0
2023-02-07,Luxembourg,0,57,0
2023-02-08,Luxembourg,0,57,NA
2023-02-10,Luxembourg,0,57,NA
2023-02-13,Luxembourg,0,57,NA
2022-04-22,Malta,0,0,NA
2022-04-29,Malta,0,0,NA
2022-05-01,Malta,0,0,NA
2022-05-04,Malta,0,0,0
2022-05-05,Malta,0,0,0
2022-05-07,Malta,0,0,0
2022-05-08,Malta,0,0,0
2022-05-09,Malta,0,0,0
2022-05-10,Malta,0,0,0
2022-05-11,Malta,0,0,0
2022-05-12,Malta,0,0,0
2022-05-13,Malta,0,0,0
2022-05-14,Malta,0,0,0
2022-05-15,Malta,0,0,0
2022-05-16,Malta,0,0,0
2022-05-17,Malta,0,0,0
2022-05-18,Malta,0,0,0
2022-05-19,Malta,0,0,0
2022-05-20,Malta,0,0,0
2022-05-21,Malta,0,0,0
2022-05-22,Malta,0,0,0.14285714285714285
2022-05-23,Malta,0,0,0.14285714285714285
2022-05-24,Malta,0,0,0.14285714285714285
2022-05-25,Malta,1,1,0.14285714285714285
2022-05-26,Malta,0,1,0.14285714285714285
2022-05-27,Malta,0,1,0.14285714285714285
2022-05-28,Malta,0,1,0.14285714285714285
2022-05-29,Malta,0,1,0
2022-05-30,Malta,0,1,0
2022-05-31,Malta,0,1,0
2022-06-01,Malta,0,1,0
2022-06-02,Malta,0,1,0
2022-06-03,Malta,0,1,0
2022-06-04,Malta,0,1,0
2022-06-05,Malta,0,1,0
2022-06-06,Malta,0,1,0
2022-06-07,Malta,0,1,0
2022-06-08,Malta,0,1,0
2022-06-09,Malta,0,1,0
2022-06-10,Malta,0,1,0
2022-06-11,Malta,0,1,0
2022-06-12,Malta,0,1,0.14285714285714285
2022-06-13,Malta,0,1,0.2857142857142857
2022-06-14,Malta,0,1,0.2857142857142857
2022-06-15,Malta,1,2,0.2857142857142857
2022-06-16,Malta,1,3,0.2857142857142857
2022-06-17,Malta,0,3,0.2857142857142857
2022-06-18,Malta,0,3,0.42857142857142855
2022-06-19,Malta,0,3,0.42857142857142855
2022-06-20,Malta,0,3,0.2857142857142857
2022-06-21,Malta,1,4,0.2857142857142857
2022-06-22,Malta,1,5,0.2857142857142857
2022-06-23,Malta,0,5,0.2857142857142857
2022-06-24,Malta,0,5,0.42857142857142855
2022-06-25,Malta,0,5,0.2857142857142857
2022-06-26,Malta,0,5,0.14285714285714285
2022-06-27,Malta,1,6,0.42857142857142855
2022-06-28,Malta,0,6,0.5714285714285714
2022-06-29,Malta,0,6,0.5714285714285714
2022-06-30,Malta,2,8,0.5714285714285714
2022-07-01,Malta,1,9,0.42857142857142855
2022-07-02,Malta,0,9,0.42857142857142855
2022-07-03,Malta,0,9,0.5714285714285714
2022-07-04,Malta,0,9,0.2857142857142857
2022-07-05,Malta,0,9,0.14285714285714285
2022-07-06,Malta,1,10,0.14285714285714285
2022-07-07,Malta,0,10,0.14285714285714285
2022-07-08,Malta,0,10,0.2857142857142857
2022-07-09,Malta,0,10,0.8571428571428571
2022-07-10,Malta,0,10,0.8571428571428571
2022-07-11,Malta,1,11,1.1428571428571428
2022-07-12,Malta,4,15,1.1428571428571428
2022-07-13,Malta,1,16,1.4285714285714286
2022-07-14,Malta,2,18,1.4285714285714286
2022-07-15,Malta,0,18,1.4285714285714286
2022-07-16,Malta,2,20,0.8571428571428571
2022-07-17,Malta,0,20,1
2022-07-18,Malta,1,21,0.7142857142857143
2022-07-19,Malta,0,21,0.8571428571428571
2022-07-20,Malta,2,23,0.5714285714285714
2022-07-21,Malta,0,23,0.5714285714285714
2022-07-22,Malta,1,24,0.42857142857142855
2022-07-23,Malta,0,24,0.42857142857142855
2022-07-24,Malta,0,24,0.14285714285714285
2022-07-25,Malta,0,24,0.14285714285714285
2022-07-26,Malta,0,24,0
2022-07-27,Malta,0,24,0
2022-07-28,Malta,0,24,0
2022-07-29,Malta,0,24,0.2857142857142857
2022-07-30,Malta,0,24,0.2857142857142857
2022-07-31,Malta,0,24,0.7142857142857143
2022-08-01,Malta,2,26,0.8571428571428571
2022-08-02,Malta,0,26,0.8571428571428571
2022-08-03,Malta,3,29,0.8571428571428571
2022-08-04,Malta,1,30,0.8571428571428571
2022-08-05,Malta,0,30,0.5714285714285714
2022-08-06,Malta,0,30,0.5714285714285714
2022-08-07,Malta,0,30,0.14285714285714285
2022-08-08,Malta,0,30,0
2022-08-09,Malta,0,30,0
2022-08-10,Malta,0,30,0.14285714285714285
2022-08-11,Malta,0,30,0.14285714285714285
2022-08-12,Malta,0,30,0.14285714285714285
2022-08-13,Malta,1,31,0.14285714285714285
2022-08-14,Malta,0,31,0.14285714285714285
2022-08-15,Malta,0,31,0.14285714285714285
2022-08-16,Malta,0,31,0.2857142857142857
2022-08-17,Malta,0,31,0.14285714285714285
2022-08-18,Malta,0,31,0.14285714285714285
2022-08-19,Malta,1,32,0.14285714285714285
2022-08-20,Malta,0,32,0.14285714285714285
2022-08-21,Malta,0,32,0.2857142857142857
2022-08-22,Malta,0,32,0.2857142857142857
2022-08-23,Malta,0,32,0.14285714285714285
2022-08-24,Malta,1,33,0.14285714285714285
2022-08-25,Malta,0,33,0.14285714285714285
2022-08-26,Malta,0,33,0.14285714285714285
2022-08-27,Malta,0,33,0.14285714285714285
2022-08-28,Malta,0,33,0
2022-08-29,Malta,0,33,0
2022-08-30,Malta,0,33,0
2022-08-31,Malta,0,33,0
2022-09-01,Malta,0,33,0
2022-09-02,Malta,0,33,0
2022-09-03,Malta,0,33,0
2022-09-04,Malta,0,33,0
2022-09-05,Malta,0,33,0
2022-09-06,Malta,0,33,0
2022-09-07,Malta,0,33,0
2022-09-08,Malta,0,33,0
2022-09-09,Malta,0,33,0
2022-09-10,Malta,0,33,0
2022-09-11,Malta,0,33,0
2022-09-12,Malta,0,33,0
2022-09-13,Malta,0,33,0
2022-09-14,Malta,0,33,0
2022-09-15,Malta,0,33,0
2022-09-16,Malta,0,33,0
2022-09-17,Malta,0,33,0
2022-09-18,Malta,0,33,0
2022-09-19,Malta,0,33,0
2022-09-20,Malta,0,33,0
2022-09-21,Malta,0,33,0
2022-09-22,Malta,0,33,0
2022-09-23,Malta,0,33,0
2022-09-24,Malta,0,33,0
2022-09-25,Malta,0,33,0
2022-09-26,Malta,0,33,0
2022-09-27,Malta,0,33,0
2022-09-28,Malta,0,33,0
2022-09-29,Malta,0,33,0
2022-09-30,Malta,0,33,0
2022-10-01,Malta,0,33,0
2022-10-02,Malta,0,33,0
2022-10-03,Malta,0,33,0
2022-10-04,Malta,0,33,0
2022-10-05,Malta,0,33,0
2022-10-06,Malta,0,33,0
2022-10-07,Malta,0,33,0
2022-10-08,Malta,0,33,0
2022-10-09,Malta,0,33,0
2022-10-10,Malta,0,33,0
2022-10-11,Malta,0,33,0
2022-10-12,Malta,0,33,0
2022-10-13,Malta,0,33,0
2022-10-14,Malta,0,33,0
2022-10-16,Malta,0,33,0
2022-10-17,Malta,0,33,0
2022-10-18,Malta,0,33,0
2022-10-19,Malta,0,33,0
2022-10-20,Malta,0,33,0
2022-10-21,Malta,0,33,0
2022-10-23,Malta,0,33,0
2022-10-24,Malta,0,33,0
2022-10-25,Malta,0,33,0
2022-10-26,Malta,0,33,0
2022-10-27,Malta,0,33,0
2022-10-28,Malta,0,33,0
2022-10-31,Malta,0,33,0
2022-11-01,Malta,0,33,0
2022-11-02,Malta,0,33,0
2022-11-03,Malta,0,33,0
2022-11-04,Malta,0,33,0
2022-11-07,Malta,0,33,0
2022-11-08,Malta,0,33,0
2022-11-09,Malta,0,33,0
2022-11-10,Malta,0,33,0
2022-11-11,Malta,0,33,0
2022-11-14,Malta,0,33,0
2022-11-15,Malta,0,33,0
2022-11-16,Malta,0,33,0
2022-11-17,Malta,0,33,0
2022-11-18,Malta,0,33,0
2022-11-21,Malta,0,33,0
2022-11-22,Malta,0,33,0
2022-11-23,Malta,0,33,0
2022-11-24,Malta,0,33,0
2022-11-25,Malta,0,33,0
2022-11-26,Malta,0,33,0
2022-11-28,Malta,0,33,0
2022-11-29,Malta,0,33,0
2022-11-30,Malta,0,33,0
2022-12-01,Malta,0,33,0
2022-12-02,Malta,0,33,0
2022-12-04,Malta,0,33,0
2022-12-05,Malta,0,33,0
2022-12-06,Malta,0,33,0
2022-12-07,Malta,0,33,0
2022-12-08,Malta,0,33,0
2022-12-09,Malta,0,33,0
2022-12-12,Malta,0,33,0
2022-12-13,Malta,0,33,0
2022-12-14,Malta,0,33,0
2022-12-15,Malta,0,33,0
2022-12-16,Malta,0,33,0
2022-12-19,Malta,0,33,0
2022-12-20,Malta,0,33,0
2022-12-21,Malta,0,33,0
2022-12-22,Malta,0,33,0
2022-12-27,Malta,0,33,0
2022-12-28,Malta,0,33,0
2022-12-29,Malta,0,33,0
2022-12-30,Malta,0,33,0
2022-12-31,Malta,0,33,0
2023-01-02,Malta,0,33,0
2023-01-05,Malta,0,33,0
2023-01-06,Malta,0,33,0
2023-01-09,Malta,0,33,0
2023-01-10,Malta,0,33,0
2023-01-11,Malta,0,33,0
2023-01-12,Malta,0,33,0
2023-01-13,Malta,0,33,0
2023-01-16,Malta,0,33,0
2023-01-17,Malta,0,33,0
2023-01-18,Malta,0,33,0
2023-01-19,Malta,0,33,0
2023-01-20,Malta,0,33,0
2023-01-21,Malta,0,33,0
2023-01-23,Malta,0,33,0
2023-01-24,Malta,0,33,0
2023-01-25,Malta,0,33,0
2023-01-26,Malta,0,33,0
2023-01-27,Malta,0,33,0
2023-01-30,Malta,0,33,0
2023-01-31,Malta,0,33,0
2023-02-01,Malta,0,33,0
2023-02-02,Malta,0,33,0
2023-02-03,Malta,0,33,0
2023-02-07,Malta,0,33,0
2023-02-08,Malta,0,33,NA
2023-02-10,Malta,0,33,NA
2023-02-13,Malta,0,33,NA
2022-04-22,Netherlands,0,0,NA
2022-04-29,Netherlands,0,0,NA
2022-05-01,Netherlands,0,0,NA
2022-05-04,Netherlands,0,0,0
2022-05-05,Netherlands,0,0,0
2022-05-07,Netherlands,0,0,0
2022-05-08,Netherlands,0,0,0
2022-05-09,Netherlands,0,0,0
2022-05-10,Netherlands,0,0,0
2022-05-11,Netherlands,0,0,0
2022-05-12,Netherlands,0,0,0
2022-05-13,Netherlands,0,0,0
2022-05-14,Netherlands,0,0,0
2022-05-15,Netherlands,0,0,0
2022-05-16,Netherlands,0,0,0.2857142857142857
2022-05-17,Netherlands,0,0,0.42857142857142855
2022-05-18,Netherlands,0,0,0.8571428571428571
2022-05-19,Netherlands,2,2,1.1428571428571428
2022-05-20,Netherlands,1,3,1.5714285714285714
2022-05-21,Netherlands,3,6,2.142857142857143
2022-05-22,Netherlands,2,8,3.2857142857142856
2022-05-23,Netherlands,3,11,3.5714285714285716
2022-05-24,Netherlands,4,15,3.7142857142857144
2022-05-25,Netherlands,8,23,3.7142857142857144
2022-05-26,Netherlands,4,27,3.7142857142857144
2022-05-27,Netherlands,2,29,4
2022-05-28,Netherlands,3,32,4
2022-05-29,Netherlands,2,34,3.2857142857142856
2022-05-30,Netherlands,5,39,3.4285714285714284
2022-05-31,Netherlands,4,43,3.7142857142857144
2022-06-01,Netherlands,3,46,3.7142857142857144
2022-06-02,Netherlands,5,51,3.5714285714285716
2022-06-03,Netherlands,4,55,3
2022-06-04,Netherlands,3,58,4.428571428571429
2022-06-05,Netherlands,1,59,5.428571428571429
2022-06-06,Netherlands,1,60,5.285714285714286
2022-06-07,Netherlands,14,74,6.285714285714286
2022-06-08,Netherlands,10,84,6
2022-06-09,Netherlands,4,88,6.857142857142857
2022-06-10,Netherlands,11,99,9.571428571428571
2022-06-11,Netherlands,1,100,8.714285714285714
2022-06-12,Netherlands,7,107,8.714285714285714
2022-06-13,Netherlands,20,127,10.714285714285714
2022-06-14,Netherlands,8,135,9.714285714285714
2022-06-15,Netherlands,10,145,11
2022-06-16,Netherlands,18,163,10
2022-06-17,Netherlands,4,167,10
2022-06-18,Netherlands,10,177,11
2022-06-19,Netherlands,0,177,12.571428571428571
2022-06-20,Netherlands,20,197,12
2022-06-21,Netherlands,15,212,15.428571428571429
2022-06-22,Netherlands,21,233,14.714285714285714
2022-06-23,Netherlands,14,247,15.428571428571429
2022-06-24,Netherlands,28,275,14.857142857142858
2022-06-25,Netherlands,5,280,15.142857142857142
2022-06-26,Netherlands,5,285,15.428571428571429
2022-06-27,Netherlands,16,301,16.571428571428573
2022-06-28,Netherlands,17,318,16.142857142857142
2022-06-29,Netherlands,23,341,16.142857142857142
2022-06-30,Netherlands,22,363,16.428571428571427
2022-07-01,Netherlands,25,388,18.142857142857142
2022-07-02,Netherlands,5,393,19.428571428571427
2022-07-03,Netherlands,7,400,19.428571428571427
2022-07-04,Netherlands,28,428,20.571428571428573
2022-07-05,Netherlands,26,454,20.142857142857142
2022-07-06,Netherlands,23,477,20.428571428571427
2022-07-07,Netherlands,30,507,19.857142857142858
2022-07-08,Netherlands,22,529,19.857142857142858
2022-07-09,Netherlands,7,536,23.142857142857142
2022-07-10,Netherlands,3,539,23.714285714285715
2022-07-11,Netherlands,28,567,21.714285714285715
2022-07-12,Netherlands,49,616,23.714285714285715
2022-07-13,Netherlands,27,643,23.142857142857142
2022-07-14,Netherlands,16,659,24
2022-07-15,Netherlands,36,695,26.428571428571427
2022-07-16,Netherlands,3,698,24.142857142857142
2022-07-17,Netherlands,9,707,24.285714285714285
2022-07-18,Netherlands,45,752,25.857142857142858
2022-07-19,Netherlands,33,785,23.285714285714285
2022-07-20,Netherlands,28,813,24
2022-07-21,Netherlands,27,840,23.714285714285715
2022-07-22,Netherlands,18,858,21.714285714285715
2022-07-23,Netherlands,8,866,20.428571428571427
2022-07-24,Netherlands,7,873,17.428571428571427
2022-07-25,Netherlands,31,904,15
2022-07-26,Netherlands,24,928,14.142857142857142
2022-07-27,Netherlands,7,935,13.571428571428571
2022-07-28,Netherlands,10,945,12.571428571428571
2022-07-29,Netherlands,12,957,11.285714285714286
2022-07-30,Netherlands,4,961,9.857142857142858
2022-07-31,Netherlands,0,961,10.571428571428571
2022-08-01,Netherlands,22,983,11.428571428571429
2022-08-02,Netherlands,14,997,10.142857142857142
2022-08-03,Netherlands,12,1009,10
2022-08-04,Netherlands,16,1025,10
2022-08-05,Netherlands,3,1028,8.428571428571429
2022-08-06,Netherlands,3,1031,7.571428571428571
2022-08-07,Netherlands,0,1031,8.857142857142858
2022-08-08,Netherlands,11,1042,7.285714285714286
2022-08-09,Netherlands,8,1050,7.714285714285714
2022-08-10,Netherlands,21,1071,7.857142857142857
2022-08-11,Netherlands,5,1076,8.142857142857142
2022-08-12,Netherlands,6,1082,8.857142857142858
2022-08-13,Netherlands,4,1086,9.142857142857142
2022-08-14,Netherlands,2,1088,7.571428571428571
2022-08-15,Netherlands,16,1104,7.428571428571429
2022-08-16,Netherlands,10,1114,8.142857142857142
2022-08-17,Netherlands,10,1124,7.857142857142857
2022-08-18,Netherlands,4,1128,7.571428571428571
2022-08-19,Netherlands,11,1139,6.285714285714286
2022-08-20,Netherlands,2,1141,5.714285714285714
2022-08-21,Netherlands,0,1141,5.142857142857143
2022-08-22,Netherlands,7,1148,5.428571428571429
2022-08-23,Netherlands,6,1154,4.857142857142857
2022-08-24,Netherlands,6,1160,4.714285714285714
2022-08-25,Netherlands,6,1166,5
2022-08-26,Netherlands,7,1173,5
2022-08-27,Netherlands,1,1174,4.142857142857143
2022-08-28,Netherlands,2,1176,3.857142857142857
2022-08-29,Netherlands,7,1183,3.7142857142857144
2022-08-30,Netherlands,0,1183,3.5714285714285716
2022-08-31,Netherlands,4,1187,3.5714285714285716
2022-09-01,Netherlands,5,1192,3.4285714285714284
2022-09-02,Netherlands,6,1198,2.7142857142857144
2022-09-03,Netherlands,1,1199,3
2022-09-04,Netherlands,1,1200,3.2857142857142856
2022-09-05,Netherlands,2,1202,3.142857142857143
2022-09-06,Netherlands,2,1204,2.4285714285714284
2022-09-07,Netherlands,6,1210,2.2857142857142856
2022-09-08,Netherlands,4,1214,2.142857142857143
2022-09-09,Netherlands,1,1215,2.142857142857143
2022-09-10,Netherlands,0,1215,1.8571428571428572
2022-09-11,Netherlands,0,1215,1.2857142857142858
2022-09-12,Netherlands,2,1217,0.8571428571428571
2022-09-13,Netherlands,0,1217,1
2022-09-14,Netherlands,2,1219,1
2022-09-15,Netherlands,1,1220,1
2022-09-16,Netherlands,2,1222,0.8571428571428571
2022-09-17,Netherlands,0,1222,0.8571428571428571
2022-09-18,Netherlands,0,1222,0.7142857142857143
2022-09-19,Netherlands,1,1223,0.7142857142857143
2022-09-20,Netherlands,0,1223,0.42857142857142855
2022-09-21,Netherlands,1,1224,0.42857142857142855
2022-09-22,Netherlands,1,1225,0.42857142857142855
2022-09-23,Netherlands,0,1225,0.5714285714285714
2022-09-24,Netherlands,0,1225,0.5714285714285714
2022-09-25,Netherlands,0,1225,0.5714285714285714
2022-09-26,Netherlands,2,1227,0.5714285714285714
2022-09-27,Netherlands,0,1227,0.7142857142857143
2022-09-28,Netherlands,1,1228,0.8571428571428571
2022-09-29,Netherlands,1,1229,1
2022-09-30,Netherlands,1,1230,0.7142857142857143
2022-10-01,Netherlands,1,1231,0.7142857142857143
2022-10-02,Netherlands,1,1232,0.5714285714285714
2022-10-03,Netherlands,0,1232,0.5714285714285714
2022-10-04,Netherlands,0,1232,0.42857142857142855
2022-10-05,Netherlands,0,1232,0.2857142857142857
2022-10-06,Netherlands,1,1233,0.14285714285714285
2022-10-07,Netherlands,0,1233,0.2857142857142857
2022-10-08,Netherlands,0,1233,0.42857142857142855
2022-10-09,Netherlands,0,1233,0.42857142857142855
2022-10-10,Netherlands,1,1234,0.7142857142857143
2022-10-11,Netherlands,1,1235,0.8571428571428571
2022-10-12,Netherlands,0,1235,0.8571428571428571
2022-10-13,Netherlands,3,1238,1.1428571428571428
2022-10-14,Netherlands,1,1239,1
2022-10-16,Netherlands,0,1239,1
2022-10-17,Netherlands,2,1241,1.1428571428571428
2022-10-18,Netherlands,0,1241,0.7142857142857143
2022-10-19,Netherlands,1,1242,0.5714285714285714
2022-10-20,Netherlands,1,1243,0.7142857142857143
2022-10-21,Netherlands,0,1243,0.42857142857142855
2022-10-23,Netherlands,0,1243,0.5714285714285714
